,onehotencoder__Pos_Frontcourt,onehotencoder__Pos_Guard,remainder__Age,remainder__G,remainder__GS,remainder__MP,remainder__FG,remainder__FGA,remainder__FG%,remainder__3P,remainder__3PA,remainder__3P%,remainder__2P,remainder__2PA,remainder__2P%,remainder__eFG%,remainder__FT,remainder__FTA,remainder__FT%,remainder__ORB,remainder__DRB,remainder__TRB,remainder__AST,remainder__STL,remainder__BLK,remainder__TOV,remainder__PF,remainder__PTS,remainder__AllStar
2444,1.0,0.0,-0.1760962745175597,0.19152759364294647,1.0419743112319813,2.0376104884630415,2.0430361841567684,1.2040665280651293,2.0577854984467057,-1.033027925246675,-1.0673317194343155,0.0,2.4783564412355967,1.8407389704466124,1.7989938516159159,1.56442733812048,2.557122230688155,4.9154559601223164,,2.8061570768753805,4.767818874924412,4.350929928686786,-0.17859935102290483,1.7361247216123559,3.2165898121222907,2.3477558070639692,1.52572162141027,2.0366339556673116,1.0
2445,0.0,1.0,0.7950559458005545,-0.10825472684166555,0.8275436221827169,1.221004640645543,2.4727651291648303,2.148908417077682,0.8079172141480525,-0.5851674688061004,-0.5014415589094943,0.268,2.754031903663616,2.5657768479910206,0.6674659816543087,0.34026943112316993,2.2538617611629124,2.2116399222975454,,0.36118853464732614,0.030800367251535402,0.16220192137270067,1.2417525787483412,2.2435711896343706,1.5869180386623654,1.5231781577536971,0.2876763128741372,2.3334623915979518,1.0
2446,0.0,1.0,1.2806320559596116,-0.048298262744743144,-1.1881048548803688,-0.7804802804757791,-1.50222761215974,-1.400632733537043,-1.8069388016872887,-0.7344542876196252,-0.5580305749619765,0.192,-1.27082984778546,-1.2546150452237466,-1.149836354950699,-2.1628594234832725,-0.9303731688521326,-0.9127697214110784,,-0.6390258689914233,-0.9166033342830396,-0.8741843897153204,1.0839356976626473,0.7212317855683267,-0.24646270648005048,0.2863116837882888,0.11081269736897512,-1.4461530259188686,0.0
2447,1.0,0.0,-1.1472484948356738,0.9110051628060153,-0.8879018902113986,-0.38018329625151476,-0.6964858402696245,-0.915443655395462,1.0710473792635589,-1.033027925246675,-1.1239207354867977,0.0,-0.33353327553019574,-0.4459189510395989,0.7017547049864786,0.46816652588408314,-0.5512975819455794,-0.49217611552722507,,0.9168632033355202,0.8518835752481672,0.9394916546887164,-0.7046556213085515,-0.5473843844867105,0.9757911236148934,-0.6756955737403618,0.6414035438844605,-0.79313046687146,0.0
2448,1.0,0.0,-0.6616723846766168,0.6112228423214033,-0.8021296145916929,-0.7164327629998964,-0.9650664308996629,-0.9920524572072906,-0.2774947169534101,-1.033027925246675,-1.1239207354867977,0.0,-0.6092087379582146,-0.5295771676793383,-0.7040829516324892,-1.030056584172328,-0.32385222980164774,-0.3119217130055738,,0.47232346838496503,-0.47448160690023794,-0.09689465639930446,-0.7046556213085515,-0.2936611504757031,2.401753925392328,-0.8131251819587405,1.52572162141027,-0.9316504036390922,0.0
2449,1.0,0.0,1.2806320559596116,0.5512663782244809,1.2992911380910988,0.5324938277798078,0.48526875850254486,0.2592246390525763,0.758580308188895,-1.033027925246675,-1.1239207354867977,0.0,0.8794387591530873,0.8368403707697388,0.3588674716647789,0.1210172686758901,-0.32385222980164774,-0.3119217130055738,,1.3614029382860755,0.9150438220171392,1.198588232460722,-0.3364162321085988,0.4675085515573191,2.198044953709837,-0.538265965521983,1.52572162141027,0.1369319657112131,0.0
2450,1.0,0.0,0.552267890721026,-1.4272969369739585,-0.11595140963404664,0.5324938277798078,0.16297204974649884,-0.200428171818395,1.3999600856579417,-1.033027925246675,-1.1239207354867977,,0.5486282042394648,0.33489107093130255,1.0103532149760084,0.8335867966295495,-0.32385222980164774,0.1687566937188301,,1.5836728057613532,1.294005302630969,1.500867573194728,-0.7046556213085515,-0.5473843844867105,0.9757911236148934,-0.12597714086684728,1.1719943903999466,-0.08074222063792308,0.0
2451,0.0,1.0,-0.9044604397561453,-2.5065132907185617,-0.8879018902113986,1.4131471930731894,1.6670233572747144,1.7658644080185388,0.03497235412125362,0.6091270817020983,1.3659959708224159,0.25,1.4859247764947292,1.2272453817551896,0.9589201299777534,-0.025150839622296424,2.7087524654507766,2.8725727315436007,,-1.0835656039419785,-0.4113213601312662,-0.7014533378673169,0.6104850544055652,1.4824014876013483,-0.24646270648005048,1.660607765972076,0.2876763128741372,2.0366339556673116,0.0
2452,0.0,1.0,-0.6616723846766168,-2.5065132907185617,-1.2738771305000747,-1.6611336457691606,-1.2336470215297015,-1.1197337935603382,-1.4615804599731876,0.011979806447998826,-0.04872943048963746,0.353,-1.27082984778546,-1.1988429007972534,-1.8870439065923523,-0.9387015164859612,-1.0820034036147537,-1.2131937256138308,,-0.9724306702043397,-1.3587250616658415,-1.3060120193353293,0.08442878411991851,-0.5473843844867105,-1.0612985932100132,-0.40083635730360456,-1.1272326111671584,-1.2086902771743564,0.0
2453,1.0,0.0,-0.6616723846766168,0.5512663782244809,0.4844545197038938,0.3243393959831908,0.5389848766285529,0.3358334408644051,0.7256890375494568,0.3105534440750486,-0.04872943048963746,0.455,0.49349311175386074,0.3906632153577953,0.46173364166128883,0.870128823704096,0.43429894401145824,0.4090958970810319,,2.3616173419248248,1.483486042937884,1.8895124398527363,-0.5468387402228575,-0.2936611504757031,0.3646642085674213,-0.26340674908522577,0.2876763128741372,0.5327032136187335,0.0
2454,1.0,0.0,-0.9044604397561453,0.8510486987090929,-0.4161543743030169,0.13219684355554348,0.05553981349448334,0.10600703542891919,-0.030810187157622952,-0.7344542876196252,-0.6712086070669407,0.224,0.38322292678265335,0.44643535978428855,-0.13831901665168472,-0.5915522592777682,-0.5512975819455794,-0.43209131468667467,,-0.8612957364667009,1.357165549399941,0.5940295509927095,0.29485129223417716,-0.5473843844867105,-0.45017167816254117,0.14888207556991032,-0.4197781491465107,-0.1796850326148032,0.0
2455,1.0,0.0,0.7950559458005545,-0.10825472684166555,-1.145218717070516,-1.485002972710484,-1.126214785277686,-1.0175887244779,-1.182004659537962,0.16126662526152377,0.4039826979302196,0.29,-1.2156947552998563,-1.3103871896502395,0.27314566333435397,-0.518468205128675,-1.006188286233443,-1.0930241239327296,,-1.0835656039419785,-0.9166033342830396,-1.046915441563324,-0.8624725023942454,-0.2936611504757031,0.5683731802499121,-1.500273223050634,-0.9503689956619965,-1.0899589028021004,0.0
2456,0.0,1.0,0.06669178056196885,0.3114405218367913,-0.9736741658311044,-0.6523852455240143,-0.051892422757532156,0.003861966346480969,-0.1952665403548144,1.2062743569561976,0.8566948263500765,0.419,-0.49893855298700723,-0.4459189510395989,-0.4469175266412145,0.632605647719543,-0.7029278167082007,-0.7926001197299773,,-1.0835656039419785,-0.853443087514068,-1.003732678601323,-0.0733880969657754,-0.8011076184977178,-1.0612985932100132,-0.538265965521983,-1.3040962266723202,-0.08074222063792308,0.0
2457,0.0,1.0,-0.41888432959708827,-0.048298262744743144,-0.8879018902113986,-0.01191007076519145,-0.26675689526156293,-0.2770369736302238,-0.09659272843649953,0.6091270817020983,0.5171607300351837,0.367,-0.49893855298700723,-0.5574632398925846,0.256001301668269,0.46816652588408314,-0.020591760276405236,-0.07158250964337198,,-0.6390258689914233,-0.5376418536692097,-0.6150878119433151,0.34745691926274186,-0.03993791646469556,-0.45017167816254117,-0.6756955737403618,-0.06605091813618695,-0.1401079078240513,0.0
2458,1.0,0.0,-0.1760962745175597,-1.187471080586269,-1.1881048548803688,-0.059945708872103286,0.5927009947545604,0.41244224267623386,0.5447870490325462,1.0569875381426725,0.8566948263500765,0.391,0.21781764932584208,0.028144276585591207,0.9417757683116684,1.1076519996886491,-0.1722219950390264,-0.19175211132447276,,-0.750160802729062,-0.15868037305537952,-0.3991739971333107,-0.5994443672514221,0.21378531754631175,-0.04275373479755987,0.4237412920066676,0.9951307748947846,0.5129146512233576,0.0
2459,0.0,1.0,-0.6616723846766168,0.25148405773986887,1.0848604490418343,1.2370165200145127,1.1298621760146375,1.1274577262533005,0.18298307199872593,-0.7344542876196252,-0.6146195910144586,0.234,1.4307896840091252,1.5618782483141476,0.015980238343079205,-0.3723000968304884,0.7375594135367006,0.7696047021243347,,0.027783733434409607,-0.22184061982435127,-0.14007741936130558,0.0318231570913538,0.21378531754631175,-0.24646270648005048,0.4237412920066676,0.4645399283792984,0.94826302392163,0.0
2460,1.0,0.0,0.552267890721026,0.4313534500306361,1.2135188624713928,1.6373135042387772,0.5389848766285529,0.565659846299891,0.1007548954001302,0.16126662526152377,0.34739368187773745,0.307,0.5486282042394648,0.44643535978428855,0.44458927999520387,0.06620422806407016,0.9650047656806326,0.8897743038054355,,0.36118853464732614,1.2308450558619977,0.9826744176507175,0.29485129223417716,1.7361247216123559,0.16095523688493074,0.5611709002250461,0.8182671593896226,0.6910117127817419,0.0
2461,1.0,0.0,-0.1760962745175597,0.6112228423214033,-0.7163573389719871,-0.3481595375135737,-0.10560854088353967,0.029398233617090864,-0.44195107015060153,-1.033027925246675,-1.0107427033818335,0.143,0.2729527418114459,0.5022075042107813,-0.7726603982968292,-1.1762246924705144,0.05522335710490526,0.1687566937188301,,0.6945933358602426,0.28344135432742235,0.4212984991447062,-0.7572612483371162,-0.2936611504757031,-0.45017167816254117,-0.40083635730360456,-0.5966417646516727,-0.19947359501017914,0.0
2462,0.0,1.0,-0.41888432959708827,0.9110051628060153,-0.07306527182419376,0.14820872292451429,0.16297204974649884,0.10600703542891919,0.23231997795788334,0.4598402628885734,0.6303387621401481,0.337,-0.0027227206165729894,-0.19494430112038053,0.8731983216473285,0.5595215935704497,0.3584838266301476,0.28892629539993087,,-0.41675600151614556,-0.9797635810520114,-0.8310016267533195,1.609991967948294,1.2286782535903413,-0.6538806498450318,1.2483189413169395,0.8182671593896226,0.2754519024788451,0.0
2463,1.0,0.0,-1.3900365499152025,0.9110051628060153,1.2135188624713928,0.7886838976833372,0.05553981349448334,0.054934500887700306,0.1336461660395685,0.16126662526152377,0.23421564977277315,0.346,-0.0027227206165729894,-0.05551394005414816,0.3760118333308639,0.28545639051134997,0.8133745309180113,0.6494351004432337,,-0.3056210677785068,-0.4113213601312662,-0.3991739971333107,0.4526681733198713,-0.03993791646469556,0.16095523688493074,0.2863116837882888,-0.7735053801568343,0.2952404648742214,0.0
2464,1.0,0.0,2.9801484415163113,-0.10825472684166555,0.6988852087531582,0.4043987928280437,0.10925593162049085,0.13154330269952863,-0.030810187157622952,-0.5851674688061004,-0.5014415589094943,0.264,0.3280878342970495,0.3906632153577953,-0.06974156998734572,-0.48192617805412835,-0.09640687765771591,-0.13166731048392222,,-0.6390258689914233,-0.22184061982435127,-0.3991739971333107,-0.020782469937210685,-0.03993791646469556,0.16095523688493074,-0.26340674908522577,-0.4197781491465107,-0.021376533451795226,0.0
2465,1.0,0.0,-1.3900365499152025,0.9110051628060153,1.556607964950216,0.948802691373043,1.237294412266653,0.7954862517353768,1.2026124618213119,-1.033027925246675,-1.1239207354867977,0.0,1.6513300539515405,1.4224478872479152,0.8217652366490735,0.6143346341822696,0.8891896482993219,1.0099439054865362,,2.695022143137741,1.736127030013771,2.2781573065107437,0.0318231570913538,1.2286782535903413,0.3646642085674213,1.2483189413169395,1.1719943903999466,1.0076287111077582,0.0
2466,0.0,1.0,-0.41888432959708827,0.9110051628060153,-0.15883754744389952,0.03612556734172038,-0.26675689526156293,-0.200428171818395,-0.29394035227312926,0.011979806447998826,0.00785958556284471,0.319,-0.2232630905589883,-0.2228303733336269,-0.08688593165343071,-0.2992160426813962,-0.24803711242033707,-0.37200651384612415,,-0.9724306702043397,-0.6008021004381814,-0.7878188637913186,1.6625975949768588,0.21378531754631175,-0.8575896215275225,0.9734597248801825,-0.24291453364134902,-0.2786278445916833,0.0
